来源数据库,发表日期,文章标题,作者列表,DOI 链接
PubMed,2026 Jun 17,Immune BioGraphy: A tale of graphical approaches in systems and virtual immunology.,"Keshari S, Chakraborty T, Das J",https://doi.org/10.1016/j.cels.2026.101618
