来源数据库,发表日期,文章标题,作者列表,DOI 链接
arXiv,2026-08-03,CellPrism: A Visual Analytics System for Exploring AI-Driven Virtual Cells in Drug Discovery,"Chuhan Shi, Zijian Guo, Zelin Zang, Chengbo Zheng, Ding Ding, Rui Sheng",http://arxiv.org/abs/2608.01669v1
