来源数据库,发表日期,文章标题,作者列表,DOI 链接
PubMed,2026 Aug 29,Predicting Single-Cell Perturbation Responses Across Biological Contexts With a Deep Generative Model Integrating Optimal Transport.,"Wang J, Liu Z, Zhang Z, Cao Y, Ren J, Cheng P, Tian J, Xie L, Lu X, Du Z, Liu Y",https://doi.org/10.1002/advs.77461
