来源数据库,发表日期,文章标题,作者列表,DOI 链接
arXiv,2026-05-11,AssayBench: An Assay-Level Virtual Cell Benchmark for LLMs and Agents,"Edward De Brouwer, Carl Edwards, Alexander Wu, Jenna Collier, Graham Heimberg, Xiner Li, Meena Subramaniam, Ehsan Hajiramezanali, David Richmond, Jan-Christian Hütter, Sara Mostafavi, Gabriele Scalia",http://arxiv.org/abs/2605.10876v1
