来源数据库,发表日期,文章标题,作者列表,DOI 链接
PubMed,2026 May 6,Incorporating valuable prior knowledge to improve deep learning prediction of genetic perturbation responses.,"Fu X, Yang C, Cui C, Geng A, Sun Y, Zha C, Cui F, Wei L, Zou Q, Gao X, Zhang Z",https://doi.org/10.1101/gr.281523.125
