来源数据库,发表日期,文章标题,作者列表,DOI 链接
PubMed,2026 Aug 6,UniPert-G2CP bridges genetic and chemical screens from molecular representation to phenotype modeling.,"Li Y, Zeng M, Zhu J, Liu L, Wang F, Huang L, Yang F, Li M, Yao J",https://doi.org/10.1016/j.cell.2026.06.005
