来源数据库,发表日期,文章标题,作者列表,DOI 链接
PubMed,2026 Aug 14,The 2025 Westlake Autumn Symposium for AI Proteomics and Virtual Cell.,"Sun 孙瑞 R, Aebersold R, Xiao 肖琦 Q, Mann M, Zhou 周岩 Y, Heck AJR, Wang 王瑛睿 Y, Völker U, Cai 蔡雪 X, Boone C, Zhou 周梓卓 Z, Li 李明 M, Dong 董振 Z, Andrews B, Wang 王帅尧 S, Schacherer J, Jimenez CR, Wollscheid B, Yue 岳靓 L, Collins BC, Jiang 蒋恒 H, Wang 王栋 D, Qian 钱鎏佳 L, Yue 岳家兴 JX, Sun 孙莹莹 Y, Nice E, Zhang 张晓帆 X, Perez-Riverol Y, A 阿俊 J, Sander C, Hermjakob H, Bittremieux W, Goh WWB, Gao 高歌 G, Zhou 周沛劼 P, Sun 孙思琦 S, Wen 温翰 H, Xu 许梓妍 Z, Guo 郭天南 T",https://doi.org/10.1093/gpbjnl/qzag022
